/tmp/slurmd/job35588/slurm_script: line 23: activate: No such file or directory
Epoch: [2][800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4399 (2.4320)	Top-5 Accuracy 75.000 (74.458)
Epoch: [2][900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4219 (2.4325)	Top-5 Accuracy 79.688 (74.471)
Epoch: [2][1000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4125 (2.4332)	Top-5 Accuracy 79.688 (74.380)
Epoch: [2][1100/5838]	Batch Time 0.164 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.6364 (2.4323)	Top-5 Accuracy 68.750 (74.431)
Epoch: [2][1200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4055 (2.4321)	Top-5 Accuracy 78.125 (74.474)
Epoch: [2][1300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4157 (2.4319)	Top-5 Accuracy 81.250 (74.498)
Epoch: [2][1400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5209 (2.4321)	Top-5 Accuracy 70.312 (74.526)
Epoch: [2][1500/5838]	Batch Time 0.164 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4019 (2.4328)	Top-5 Accuracy 76.562 (74.523)
Epoch: [2][1600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4170 (2.4325)	Top-5 Accuracy 76.562 (74.505)
Epoch: [2][1700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4617 (2.4325)	Top-5 Accuracy 70.312 (74.517)
Epoch: [2][1800/5838]	Batch Time 0.164 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3978 (2.4324)	Top-5 Accuracy 73.438 (74.526)
Epoch: [2][1900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4856 (2.4316)	Top-5 Accuracy 75.000 (74.559)
Epoch: [2][2000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4553 (2.4317)	Top-5 Accuracy 70.312 (74.532)
